chr1	6335846	6338921	1	1	1	4	0	32
chr1	6338981	6340914	1	1	1	1	0	43
chr1	6341052	6342924	1	1	1	4	0	32
chr1	6342996	6344421	1	1	1	6	0	73
chr1	6512863	6514196	2	2	0	0	2	23
chr1	6512863	6515554	2	2	0	0	2	23
chr1	6524111	6530768	1	1	0	1	0	60
chr1	6524111	6546495	1	1	0	1	0	34
chr1	6547001	6557841	1	1	0	1	0	56
chr1	6787153	6798846	1	1	0	1	0	71
chr1	6787153	6822519	1	1	0	2	0	26
chr1	6822593	6823217	1	1	1	2	0	43
chr1	6823261	6839121	1	1	1	3	0	34
chr1	6839177	6841167	1	1	1	1	0	31
chr1	6841199	6865609	1	1	1	2	0	31
chr1	6865801	6872543	1	1	1	1	0	17
chr1	6873330	6877766	1	1	1	1	0	7
chr1	6877902	6879500	1	1	1	1	0	41
chr1	6879592	6880797	1	1	1	1	0	43
chr1	6880903	6887826	1	1	1	1	0	19
chr1	6888021	6890157	1	1	1	4	0	58
chr1	6890370	6897999	1	1	1	3	0	44
chr1	6898246	6903786	1	1	1	1	0	57
chr1	6912426	6913096	1	1	1	1	0	46
chr1	6913166	6914344	1	1	1	1	0	36
chr1	6914596	6915794	1	1	1	1	0	12
chr1	6916017	6919130	1	1	1	4	0	59
chr1	6919220	6925592	1	1	1	2	0	13
chr1	6925697	6927523	1	1	1	2	0	28
chr1	6927668	6928683	1	1	1	2	0	45
chr1	7159441	7190417	1	1	1	3	0	37
chr1	7159441	7217860	1	1	1	2	0	20
chr1	7190840	7217860	1	1	1	2	0	36
chr1	7217964	7228995	1	1	0	1	0	30
chr1	7217964	7231115	1	1	1	3	0	66
chr1	7231288	7233471	1	1	1	5	0	74
chr1	7233596	7239738	1	1	1	1	0	18
chr1	9306286	9306323	2	2	0	0	2	63
chr1	9618377	9620131	1	1	1	5	0	38
chr1	9620170	9621941	1	1	1	5	0	38
chr1	9621983	9623147	1	1	1	5	0	41
chr1	9623698	9623847	1	1	1	2	0	9
chr1	9624045	9625762	1	1	1	5	0	66
chr1	9625841	9627224	1	1	1	4	0	61
chr1	9627331	9628357	1	1	1	1	0	59
chr1	9628511	9630333	1	1	1	1	0	25
chr1	9634119	9637005	1	1	1	1	0	53
chr1	9637164	9646415	1	1	1	1	0	38
chr1	9763618	9770159	2	2	1	1	0	15
chr1	9795576	9807190	2	2	1	5	0	58
chr1	9807278	9815674	2	2	1	7	0	68
chr1	9868472	9897237	1	1	1	2	0	64
chr1	9868472	9935355	1	1	1	1	0	55
chr1	9897345	9935355	1	1	1	3	0	54
chr1	9935574	9938607	1	1	1	5	0	53
chr1	9938692	9941854	1	1	1	4	0	72
chr1	9941928	9942482	1	1	1	6	0	64
chr1	9942559	9947390	1	1	1	7	0	63
chr1	9947479	9949250	1	1	1	11	0	50
chr1	9949301	9950556	1	1	1	7	0	50
chr1	9950615	9951802	1	1	1	5	0	58
chr1	9951887	9951984	1	1	1	4	0	72
chr1	9952117	9954631	1	1	1	5	0	74
chr1	9954745	9954849	1	1	1	5	0	37
chr1	9954887	9955891	1	1	1	5	0	37
chr1	9955979	9956271	1	1	1	5	0	44
chr1	9956368	9959094	1	1	1	9	2	69
chr1	9959251	9961585	1	1	1	7	0	74
chr1	9961676	9968944	1	1	1	15	0	71
chr1	10012375	10012547	2	2	1	2	0	26
chr1	10012381	10012547	2	2	1	10	0	67
chr1	10012617	10012834	2	2	1	18	0	62
chr1	10012943	10014244	2	2	1	16	0	74
chr1	10095289	10097327	2	2	1	8	0	74
chr1	10097477	10100823	2	2	1	9	0	75
chr1	10100936	10102563	2	2	1	11	0	54
chr1	10102650	10103482	2	2	1	18	0	66
chr1	10103549	10104232	2	2	1	19	0	66
chr1	10104362	10105153	2	2	1	12	0	75
chr1	10105389	10107894	2	2	1	14	0	73
chr1	10108570	10115300	1	1	1	1	0	43
chr1	10115410	10117648	1	3	1	1	0	21
chr1	10117752	10128944	1	1	1	3	0	60
chr1	10129049	10134557	1	1	1	3	0	72
chr1	10137046	10145084	1	1	1	2	0	71
chr1	10145172	10147396	1	1	1	1	0	17
chr1	10178707	10182617	1	1	1	1	0	71
chr1	10183248	10183827	1	1	1	2	0	33
chr1	10183933	10186242	1	1	1	1	0	29
chr1	10186310	10186838	1	1	1	2	0	62
chr1	10186957	10196564	1	1	1	2	0	50
chr1	10203499	10204316	1	1	1	1	0	12
chr1	10204456	10206158	1	1	1	2	0	74
chr1	10209222	10210691	2	2	1	15	0	74
chr1	10209222	10211783	2	2	0	2	0	14
chr1	10210810	10211783	2	2	1	11	0	74
chr1	10211923	10212800	2	2	1	7	0	59
chr1	10212970	10214942	2	2	1	7	0	65
chr1	10215083	10217627	2	2	1	7	0	45
chr1	10217761	10222025	2	2	1	12	0	73
chr1	10222099	10223610	2	2	1	23	0	74
chr1	10223750	10223831	2	2	1	21	0	64
chr1	10223968	10224505	2	2	1	14	0	71
chr1	10224636	10227138	2	2	1	16	0	73
chr1	10227270	10228124	2	2	1	18	0	70
chr1	10228286	10229792	2	2	1	25	0	70
chr1	10229966	10230101	2	2	1	16	0	74
chr1	10230254	10230925	2	2	1	17	0	73
chr1	10231096	10231187	2	2	1	14	0	41
chr1	10231229	10233921	2	2	1	17	0	41
chr1	10234013	10243058	2	2	1	15	0	75
chr1	10243210	10243418	2	2	1	13	0	72
chr1	10243578	10244291	2	2	1	6	0	69
chr1	10244421	10250050	2	2	1	11	0	62
chr1	10250203	10251094	2	2	1	3	0	67
chr1	10251267	10253887	2	2	1	4	0	42
chr1	10253973	10254200	2	2	1	7	0	75
chr1	10254407	10254610	2	2	1	6	0	72
chr1	10254723	10258981	2	2	1	8	0	73
chr1	10259184	10259451	2	2	1	16	0	74
chr1	10259561	10259663	2	2	1	15	0	68
chr1	10259904	10264481	2	2	1	14	0	67
chr1	10264717	10269067	2	2	1	8	0	73
chr1	10269202	10269953	2	2	1	3	0	44
chr1	10270130	10275032	2	2	1	11	0	73
chr1	10275135	10279649	2	2	1	11	0	65
chr1	10279927	10283268	2	2	1	15	0	73
chr1	10283449	10284349	2	2	1	11	0	58
chr1	10284497	10286061	2	2	1	13	0	66
chr1	10286219	10286753	2	2	1	5	0	31
chr1	10286276	10286753	2	2	0	1	0	31
chr1	10286785	10302595	2	2	1	8	0	31
chr1	13212997	13217098	2	2	1	1	0	29
chr1	13213379	13217098	2	2	0	1	0	18
chr1	13217189	13218540	2	2	1	5	0	60
chr1	13218740	13219154	2	2	1	3	0	36
chr1	13219333	13220913	2	2	1	3	0	51
chr1	13221143	13222602	2	2	1	2	0	39
chr1	13222681	13223020	2	2	1	3	0	58
chr1	13226760	13230384	2	2	1	4	0	66
chr1	13230515	13232296	2	2	1	5	0	72
chr1	13232513	13235119	2	2	1	2	0	43
chr1	13235327	13237119	2	2	1	5	0	65
chr1	13237331	13244302	2	2	1	5	0	53
chr1	13245573	13247297	2	2	1	2	0	67
chr1	13247446	13250704	2	2	1	3	0	17
chr1	13250849	13251439	2	2	1	2	0	57
chr1	13251542	13254398	2	2	1	2	0	73
chr1	13254588	13256956	2	2	1	2	0	39
chr1	13257135	13260310	2	2	1	4	0	53
chr1	13260415	13291530	2	2	1	3	0	47
chr1	13291704	13294832	2	2	1	4	0	71
chr1	13294938	13356192	2	2	1	3	0	35
chr1	13356250	13369886	2	2	1	4	0	57
chr1	13356250	13444161	2	2	1	1	0	57
chr1	13369947	13444161	2	2	1	4	0	60
chr1	13436886	13444161	2	2	0	1	0	62
chr1	13636621	13639694	2	2	1	15	0	71
chr1	13639856	13640162	2	2	1	23	0	75
chr1	13640307	13642026	2	2	1	24	0	65
chr1	13642132	13642227	2	2	1	25	0	69
chr1	13642299	13646591	2	2	1	28	0	71
chr1	13646677	13648323	2	2	1	22	0	59
chr1	13648383	13649673	2	2	1	27	0	59
chr1	13649791	13649913	2	2	1	19	0	66
chr1	13650036	13651246	2	2	1	25	0	65
chr1	13651311	13659823	2	2	1	21	0	64
chr1	13697129	13697579	2	2	1	1	0	9
chr1	13697662	13700288	2	2	1	3	0	74
chr1	13700438	13708454	2	2	1	5	0	72
chr1	13708634	13717608	2	2	1	7	0	75
chr1	13717736	13720944	2	2	1	7	0	67
chr1	13721109	13730552	2	2	1	6	0	72
chr1	14241221	14249703	2	2	1	2	0	26
chr1	14249805	14253380	2	2	1	1	0	66
chr1	14253503	14253604	2	2	1	1	0	28
chr1	14253528	14253604	2	2	0	1	0	17
chr1	14253720	14254572	2	4	1	2	0	62
chr1	14254734	14254849	2	2	1	1	0	15
chr1	14254909	14279118	2	2	1	1	0	30
chr1	14279209	14299716	2	2	1	4	0	63
chr1	14299801	14301636	2	2	1	1	0	59
chr1	14301777	14322651	2	2	1	1	0	45
chr1	14344432	14344757	2	2	1	1	0	21
chr1	14344828	14353344	2	2	1	2	0	60
chr1	14353423	14372993	2	2	1	2	0	58
chr1	15876182	15877864	1	1	1	2	0	38
chr1	15877961	15883264	1	1	1	1	0	50
chr1	15886197	15889157	1	1	1	1	0	40
chr1	15889308	15889874	1	1	1	2	0	67
chr1	15903714	15908405	1	1	1	1	0	58
chr1	15908513	15913144	1	1	1	1	0	72
chr1	16171584	16171950	2	2	1	11	0	56
chr1	16172161	16172713	2	2	1	79	0	72
chr1	16172824	16172915	2	2	1	131	0	75
chr1	16173054	16173391	2	2	1	147	0	75
chr1	16173559	16173733	2	2	1	127	0	74
chr1	16173909	16174588	2	2	1	119	0	23
chr1	16176531	16178018	1	1	1	1	0	15
chr1	16199566	16201298	1	1	1	1	0	11
chr1	16201431	16201517	1	1	1	3	0	44
chr1	16416236	16436302	2	2	1	3	0	61
chr1	16436364	16439978	2	2	1	1	0	55
chr1	16440111	16444897	2	2	1	3	0	48
chr1	16445036	16460044	2	2	1	3	0	63
chr1	16460258	16462740	2	2	1	5	0	46
chr1	16462849	16464274	2	2	1	5	0	62
chr1	16510683	16533258	2	2	1	2	0	71
chr1	16533419	16579565	2	2	1	1	0	43
chr1	16579633	16589396	2	2	1	1	0	41
chr1	16641507	16652150	2	2	1	3	0	49
chr1	16652227	16655499	2	2	1	3	0	35
chr1	16655656	16668174	2	2	1	4	0	73
chr1	16668278	16672485	2	2	1	6	0	74
chr1	16672578	16689460	2	2	1	5	0	42
chr1	16713703	16715909	2	2	1	14	1	68
chr1	16716054	16717211	2	2	1	5	0	66
chr1	16716054	16718178	2	2	1	26	1	54
chr1	16717278	16718178	2	2	1	6	0	53
chr1	16718232	16726519	2	2	1	0	1	3
chr1	16718232	16727045	2	2	1	13	0	53
chr1	16718232	16727085	2	2	0	1	0	21
chr1	16718232	16727135	2	2	1	4	0	53
chr1	16718232	16727215	2	2	1	7	1	42
chr1	16735730	16737888	1	1	1	1	0	56
chr1	16735730	16737891	1	1	1	2	0	62
chr1	16737998	16747191	1	1	1	7	0	68
chr1	16758844	16761907	1	1	1	12	0	68
chr1	16761998	16771018	1	1	1	10	0	55
chr1	16771148	16774123	1	1	0	1	0	22
chr1	16771148	16776396	1	1	1	3	0	53
chr1	16776450	16779662	1	1	1	2	0	36
chr1	20873879	20875040	2	2	1	2	0	21
chr1	20875132	20875486	2	2	1	3	0	39
chr1	20875564	20876020	2	2	1	1	0	58
chr1	20876125	20876965	2	2	1	1	0	9
chr1	20877107	20878944	2	2	1	5	0	69
chr1	20879096	20879819	2	2	1	9	0	68
chr1	20879947	20880281	2	2	1	4	0	21
chr1	20882398	20882787	2	2	1	1	0	3
chr1	20882920	20883184	2	2	1	3	0	69
chr1	20883339	20884622	2	2	1	1	0	54
chr1	20884732	20884912	2	2	1	3	0	69
chr1	20887004	20887466	2	2	1	1	0	57
chr1	20887676	20888016	2	2	1	7	0	55
chr1	20888130	20890354	2	2	1	10	0	75
chr1	21025781	21030353	1	1	1	1	0	67
chr1	21030642	21031376	1	1	1	1	0	69
chr1	21031527	21037547	1	1	1	1	0	24
chr1	21074206	21074449	2	2	1	1	0	40
chr1	21074555	21075790	2	2	1	1	0	6
chr1	21076459	21077076	2	2	1	1	0	57
chr1	21077136	21083016	2	2	1	1	0	35
chr1	21083134	21083625	2	2	1	3	0	48
chr1	21083736	21107620	2	2	1	3	0	63
chr1	21107685	21149217	2	2	1	1	0	64
chr1	21296271	21296815	1	1	1	1	0	41
chr1	21296904	21299814	1	1	1	1	0	41
chr1	21310884	21315161	1	1	1	1	0	21
chr1	21310884	21319974	1	1	1	2	0	21
chr1	21315245	21319974	1	1	0	1	0	47
chr1	21320083	21327554	1	1	1	6	0	52
chr1	21327607	21329071	1	1	1	6	0	47
chr1	21329205	21330271	1	1	1	4	0	75
chr1	21330414	21333016	1	1	1	5	0	75
chr1	21333149	21335066	1	1	1	1	0	4
chr1	23409530	23414810	2	2	1	3	0	59
chr1	23414957	23415068	2	2	1	7	0	56
chr1	23415136	23415251	2	2	1	5	0	68
chr1	23415331	23417806	2	2	1	3	0	63
chr1	23418140	23421895	2	2	1	2	0	55
chr1	23885645	23887344	2	2	1	14	0	75
chr1	23887653	23888383	2	2	1	9	0	71
chr1	23888550	23892503	2	2	1	15	0	70
chr1	23892632	23898103	2	2	1	10	0	75
chr1	23898195	23905297	2	2	1	12	0	68
chr1	23905379	23915454	2	2	1	9	0	66
chr1	23915531	23916789	2	2	1	9	0	66
chr1	23916876	23930940	2	2	1	15	0	66
chr1	23931075	23961118	2	2	1	7	0	56
chr1	24035442	24042237	2	2	1	4	0	63
chr1	24042388	24044626	2	2	1	5	0	73
chr1	24053974	24059755	2	2	1	2	0	32
chr1	24059867	24060934	2	2	1	3	0	35
chr1	24061087	24063293	2	2	1	1	0	23
chr1	24063392	24063862	2	2	1	1	0	30
chr1	24063955	24065688	2	2	1	1	0	35
chr1	24083351	24085438	2	2	1	1	0	58
chr1	24092418	24093084	2	2	1	2	0	67
chr1	24304124	24309446	2	2	1	1	0	71
chr1	24321669	24324133	2	2	1	1	0	46
chr1	24346781	24351127	2	2	1	1	0	41
chr1	24351182	24351392	2	2	1	1	0	54
chr1	24717898	24724477	1	1	1	19	0	75
chr1	24724655	24732021	1	1	1	21	0	61
chr1	24732083	24743901	1	1	1	20	0	61
chr1	24744000	24745057	1	1	1	23	0	68
chr1	24745126	24750592	1	1	1	13	0	68
chr1	24750682	24753989	1	1	1	10	0	71
chr1	24754064	24767626	1	1	1	11	0	70
chr1	24767753	24770827	1	1	1	10	0	71
chr1	24770981	24782963	1	1	1	17	0	65
chr1	24783029	24783336	1	1	1	15	0	61
chr1	24783440	24783946	1	1	1	15	0	70
chr1	24784052	24785885	1	1	1	8	0	65
chr1	24786036	24787880	1	1	1	8	0	74
chr1	24787960	24801272	1	1	1	12	0	74
chr1	24801365	24801703	1	1	1	18	0	74
chr1	25054845	25054882	2	2	0	0	2	75
chr1	30845024	30845249	2	2	1	4	0	65
chr1	30847894	30849763	2	2	1	3	0	67
chr1	30849912	30850852	2	2	1	3	0	53
chr1	30851049	30852097	2	2	1	1	0	12
chr1	30852234	30853040	2	2	1	3	0	69
chr1	30853173	30855548	2	2	1	1	0	47
chr1	30855666	30859161	2	2	1	1	0	62
chr1	30859909	30860211	2	2	1	6	0	41
chr1	30860396	30863290	2	2	1	4	1	72
chr1	30863601	30868923	2	2	1	2	0	41
chr1	30876348	30902067	2	2	1	6	0	70
chr1	30902245	30912658	2	2	0	1	0	55
chr1	30902337	30912658	2	2	1	5	0	69
chr1	30982405	30983012	2	2	1	10	0	63
chr1	30983088	30983616	2	2	1	6	0	71
chr1	30983748	30984018	2	2	1	13	1	66
chr1	30984112	30985118	2	2	1	16	0	58
chr1	30985721	30988629	2	2	1	1	3	56
chr1	33493386	33503133	2	2	1	2	0	14
chr1	33503203	33519538	2	2	1	2	0	57
chr1	33519622	33523762	2	2	1	2	0	11
chr1	33669515	33701326	2	2	1	3	0	31
chr1	33701448	33702857	2	2	1	3	0	39
chr1	33706230	33707938	2	2	1	3	0	71
chr1	33708102	33708704	2	2	1	2	0	17
chr1	33763087	33764014	1	1	1	1	0	66
chr1	33773940	33775880	1	1	1	1	0	13
chr1	33786098	33787297	2	2	1	2	0	8
chr1	33787408	33796659	2	2	1	2	0	33
chr1	33801291	33804924	2	2	1	2	0	57
chr1	33804991	33808801	2	2	1	1	0	14
chr1	33808989	33809849	2	2	1	2	0	38
chr1	33818273	33818976	2	2	1	1	0	68
chr1	33821276	33822121	2	2	1	3	0	44
chr1	33821763	33822121	2	2	0	2	0	61
chr1	33822273	33822933	2	2	1	1	0	51
chr1	33825614	33844419	2	2	1	3	0	50
chr1	33842695	33844419	2	2	1	3	0	22
chr1	33844501	33852807	2	2	1	6	0	70
chr1	33849726	33852807	2	2	0	1	0	44
chr1	33852892	33853418	2	2	1	8	0	72
chr1	34007985	34045271	1	1	1	2	0	65
chr1	34045480	34125322	1	1	1	2	0	22
chr1	34050997	34125322	1	1	1	3	0	51
chr1	34125385	34153013	1	1	1	3	0	62
chr1	34153104	34155198	1	1	1	5	0	67
chr1	34155277	34156512	1	1	1	7	0	69
chr1	34156606	34174170	1	1	1	4	0	53
chr1	34174338	34191282	1	1	1	2	0	55
chr1	34191396	34191493	1	1	1	3	0	62
chr1	34191601	34193593	1	1	1	2	0	42
chr1	34193714	34195679	1	1	1	1	0	47
chr1	34195776	34195861	1	1	1	7	0	63
chr1	34199795	34200084	1	1	1	1	0	75
chr1	34200240	34202089	1	1	1	7	0	64
chr1	34202553	34202706	1	1	1	8	0	72
chr1	34202836	34202977	1	1	1	5	0	64
chr1	34203056	34203156	1	1	1	3	0	58
chr1	34203319	34203407	1	1	1	2	0	60
chr1	34203513	34204138	1	1	1	3	0	55
chr1	34204235	34205260	1	1	1	7	0	71
chr1	34205387	34206019	1	1	1	9	0	65
chr1	34206173	34206356	1	1	1	2	0	63
chr1	34206512	34206691	1	1	1	4	0	38
chr1	34206819	34206903	1	1	1	4	0	61
chr1	34207088	34208244	1	1	1	1	0	66
chr1	34209010	34209440	1	1	1	7	0	65
chr1	34209580	34210196	1	1	1	5	0	45
chr1	34210391	34211263	1	1	1	7	0	70
chr1	34211427	34212082	1	1	1	8	0	58
chr1	34212167	34213195	1	1	1	2	0	63
chr1	34213304	34213777	1	1	1	3	0	70
chr1	34213877	34223096	1	1	1	2	0	15
chr1	34223226	34225042	1	1	1	6	0	71
chr1	34225132	34225899	1	1	1	9	0	73
chr1	34226033	34236281	1	1	1	7	0	75
chr1	34236435	34237598	1	1	1	2	0	29
chr1	34237833	34238372	1	1	1	5	0	73
chr1	34238640	34239950	1	1	1	5	0	65
chr1	34240497	34241525	1	1	1	1	0	40
chr1	34241703	34247634	1	1	1	2	0	48
chr1	34247759	34250234	1	1	1	10	0	75
chr1	34250444	34251302	1	1	1	11	0	64
chr1	34251621	34251982	1	1	1	4	0	73
chr1	34252150	34253614	1	1	1	3	0	63
chr1	34253772	34254566	1	1	1	3	0	32
chr1	34254694	34256890	1	1	1	8	0	63
chr1	34256954	34257415	1	1	1	8	0	65
chr1	34257658	34258476	1	1	1	2	0	58
chr1	34258607	34262884	1	1	1	4	0	72
chr1	34264814	34264924	1	3	0	1	0	26
chr1	34265086	34266855	1	1	1	3	0	64
chr1	34268328	34281699	1	1	1	4	0	54
chr1	34281862	34283424	1	1	1	3	0	62
chr1	34283596	34286729	1	1	1	6	0	71
chr1	34286897	34288559	1	1	1	13	0	71
chr1	34288720	34288884	1	1	1	11	0	68
chr1	34289212	34289690	1	1	1	5	0	75
chr1	34289776	34290776	1	1	1	6	0	62
chr1	34291019	34291891	1	1	1	5	0	73
chr1	34292099	34295312	1	1	1	6	0	48
chr1	34295433	34295622	1	1	1	4	0	31
chr1	34295731	34296802	1	1	1	3	0	44
chr1	34297022	34299244	1	1	1	11	0	69
chr1	34299449	34301100	1	1	1	3	0	65
chr1	34301333	34302344	1	1	1	2	0	74
chr1	34302572	34303605	1	1	1	3	0	45
chr1	34303729	34303830	1	1	1	3	0	60
chr1	34303933	34305937	1	1	1	2	0	61
chr1	34306040	34307309	1	1	1	5	0	41
chr1	34307484	34307815	1	1	1	11	0	72
chr1	34307972	34309908	1	1	1	7	0	73
chr1	34310107	34310435	1	1	1	4	0	58
chr1	34310565	34313248	1	1	1	4	0	66
chr1	34314442	34314753	1	1	1	8	0	65
chr1	34314961	34317100	1	1	1	6	0	74
chr1	34317221	34321503	1	1	1	7	0	45
chr1	34321674	34323339	1	1	1	7	0	63
chr1	34323500	34326267	1	1	1	3	0	54
chr1	34326463	34326971	1	1	1	3	0	59
chr1	34327101	34328604	1	1	1	9	0	59
chr1	34328749	34329439	1	1	1	8	0	57
chr1	34329629	34330867	1	1	1	7	0	64
chr1	34330998	34332400	1	1	1	8	0	65
chr1	34332565	34333464	1	1	1	4	0	58
chr1	34333628	34334234	1	1	1	7	0	70
chr1	34334390	34334542	1	1	1	4	0	56
chr1	34334618	34335822	1	1	1	7	0	18
chr1	34335841	34338801	1	1	1	6	0	19
chr1	34338920	34341910	1	1	1	9	0	75
chr1	34342114	34342501	1	1	1	9	0	71
chr1	34342613	34345608	1	1	1	9	0	73
chr1	34345733	34346410	1	1	1	15	0	71
chr1	34476692	34476807	2	2	1	14	0	65
chr1	34476940	34477930	2	2	1	10	0	38
chr1	34478014	34478123	2	2	1	17	0	61
chr1	34478228	34478308	2	2	1	13	0	72
chr1	34479009	34479121	1	1	1	1	0	28
chr1	34479231	34481990	1	1	1	6	0	70
chr1	34482075	34482458	1	1	1	2	0	47
chr1	34482569	34482643	1	1	1	4	0	75
chr1	34482777	34482849	1	1	1	6	0	74
chr1	34483005	34483077	1	1	1	8	0	67
chr1	34483173	34483276	1	1	1	8	0	69
chr1	34483351	34483438	1	1	1	10	0	75
chr1	34501892	34502187	1	1	1	1	0	66
chr1	34502265	34502349	1	1	1	1	0	8
chr1	34502446	34502546	1	1	1	1	0	20
chr1	34502586	34507373	1	1	1	1	0	39
chr1	34507443	34508920	1	1	1	1	0	23
chr1	34508984	34509280	1	1	1	1	0	50
chr1	34509424	34510573	1	1	1	1	0	63
chr1	34512050	34512415	1	1	1	38	0	74
chr1	34512491	34512659	1	1	1	23	0	73
chr1	34512491	34514724	1	1	1	2	0	67
chr1	34519841	34521793	2	2	0	1	0	22
chr1	34521845	34523868	2	2	1	1	0	51
chr1	34523995	34524825	2	2	1	1	0	62
chr1	34524643	34524969	1	1	0	4	0	53
chr1	34845217	34845395	1	1	1	1	0	12
chr1	34846853	34848777	1	1	1	3	0	49
chr1	34848910	34849391	1	1	1	1	0	64
chr1	34856486	34857077	2	2	1	7	0	72
chr1	34857208	34858672	2	2	1	10	0	71
chr1	34858851	34858947	2	2	1	16	0	67
chr1	34859091	34863100	2	4	1	5	0	36
chr1	34859091	34867847	2	2	1	7	0	32
chr1	34863137	34867847	2	2	1	5	0	36
chr1	34867929	34875813	2	2	1	1	0	51
chr1	34875895	34881908	2	2	1	1	0	15
chr1	34889145	34900953	1	1	1	19	0	46
chr1	34889212	34900953	1	1	0	1	0	45
chr1	34891059	34900953	1	1	1	2	0	20
chr1	34900999	34902086	1	1	1	35	0	46
chr1	34902240	34902551	1	1	1	25	0	75
chr1	34902655	34903553	1	1	1	26	0	41
chr1	34903594	34905221	1	1	1	28	0	40
chr1	34905312	34908380	1	1	1	16	0	68
chr1	34908487	34915991	1	1	1	25	0	73
chr1	36108266	36142593	1	1	1	3	0	54
chr1	36183333	36185112	2	2	1	5	0	59
chr1	36185267	36185705	2	2	1	6	0	75
chr1	36185823	36189125	2	2	1	8	0	72
chr1	36189241	36190714	2	2	1	6	0	54
chr1	36190876	36194153	2	2	1	7	0	54
chr1	36194337	36195307	2	2	1	9	0	40
chr1	36195393	36196480	2	2	1	9	0	51
chr1	36196583	36197188	2	2	1	7	0	60
chr1	36197278	36199022	2	2	1	9	0	74
chr1	36199108	36200756	2	2	1	4	0	71
chr1	36200843	36201285	2	2	1	12	0	72
chr1	36201445	36202301	2	2	1	1	0	40
chr1	36202492	36203524	2	2	1	3	0	69
chr1	36203605	36204589	2	2	1	4	0	74
chr1	36204693	36209279	2	2	1	4	0	66
chr1	36209376	36212515	2	2	1	3	0	67
chr1	36212647	36213159	2	2	1	1	0	70
chr1	36213292	36213976	2	2	1	2	0	21
chr1	36214184	36215313	2	4	1	10	0	69
chr1	36215409	36216598	2	2	1	8	0	51
chr1	36216698	36218639	2	2	1	7	0	71
chr1	36218761	36221550	2	2	1	10	0	58
chr1	36221716	36223436	2	2	1	1	0	59
chr1	36223569	36224913	2	2	1	6	0	70
chr1	36225050	36230609	2	2	1	6	0	53
chr1	36230696	36231466	2	2	1	4	0	49
chr1	36231587	36234930	2	2	1	6	0	64
chr1	36235082	36236624	2	2	1	3	0	68
chr1	36236717	36240785	2	2	1	6	0	61
chr1	36240847	36241859	2	2	1	8	0	61
chr1	36241960	36247022	2	2	1	8	0	75
chr1	36247124	36249066	2	2	1	10	0	73
chr1	36249146	36250470	2	2	1	10	0	72
chr1	36250568	36255212	2	2	1	1	0	16
chr1	36255388	36260292	2	2	1	8	0	73
chr1	36260406	36266564	2	2	1	6	0	51
chr1	36266696	36269738	2	2	1	4	0	70
